Job ID,Customer,Industry,Shift,Operator ID,Operator Level,Material,Department,Machine,Process Type,Complexity Score,Tool Condition,Rush Order,Machine Downtime,Inspection Type,Outside Process,Outside Process Type,Hardware,Hardware Type,Deburr,Setup Minutes,Cycle Time Seconds,Total Parts,Defect Count,Defect Rate,Thread,Defect Type,Possible Cause,Scrap Cost Per Part,Production Cost
JOB_10083,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_001,Junior,6061 Aluminum,Lathe,Miyano_BND,High_Precision,9,New,No,No,100%_Inspection,No,None,Yes,Hinge,Part_Deburred_On_Machine,121,116.52,290,8,2.8,Yes,Thread_Defect,Programming_Error,22.5,1179.24
JOB_10084,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,Steel,Lathe,Small_Wia,Standard,3,New,No,No,In_Process,No,None,Yes,Hinge,Part_Deburred_On_Machine,54,60.92,2887,23,0.8,No,Incorrect_Hole_Size,Tool_On_Machine_Broke,14.5,5179.96
JOB_10085,Medtronic,Medical,First 6:00AM-2:30PM,OP_004,Mid,430 Stainless Steel,Mill,YCM_2,Surface_Finish_Critical,6,Mid_Life,No,No,First_Article,No,None,No,None,Manually Deburred,68,56.83,211,5,2.35,No,Burrs_In_Part,Operator_Mistake,22.0,607.95
JOB_10086,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_006,Senior,6063 Aluminum,Lathe,Big_Wia,Secondary_Operation,5,Mid_Life,No,No,First_Article,No,None,No,None,Part_Deburred_On_Machine,80,62.87,1159,15,1.3,No,Dent,Programming_Error,15.5,2074.32
JOB_10087,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_004,Mid,Steel,Mill,YCM_1,High_Precision,10,Mid_Life,No,Yes,100%_Inspection,No,None,No,None,Manually Deburred,128,69.8,136,5,3.85,No,Out_Of_Tolerance,Operator_Mistake,25.0,625.77
JOB_10088,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_005,Senior,7075 Aluminum,Lathe,Small_Wia,Standard,4,Worn,No,No,In_Process,Yes,Zinc_Plating,No,None,Part_Deburred_On_Machine,43,67.35,1817,30,1.65,Yes,Incorrect_Depth,Damaged_When_Shipped_To_Customer,22.0,4708.68
JOB_10089,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_001,Junior,6061 Aluminum,Lathe,Miyano_BND,Standard,3,New,Yes,No,Final_Inspection,No,None,No,None,Manually Deburred,58,72.7,2703,51,1.9,No,Burrs_In_Part,Incorrect_Tool_Used,13.5,6078.73
JOB_10090,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_004,Mid,6063 Aluminum,Lathe,Small_Wia,Secondary_Operation,6,Worn,Yes,No,First_Article,No,None,Yes,Screw,Manually Deburred,88,101.42,1132,39,3.45,Yes,Material_Cut_Too_Small,Part_Lifted_On_Machine,17.0,3954.21
JOB_10091,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_001,Junior,304 Stainless Steel,Mill,Matsuura_MAM72,Secondary_Operation,5,Mid_Life,No,No,Final_Inspection,Yes,Colored_Paint,Yes,Bolts,Part_Deburred_On_Machine,89,55.01,694,16,2.3,No,Missing_Feature,Improper_Setup,22.5,2132.96
JOB_10092,Medtronic,Medical,First 6:00AM-2:30PM,OP_004,Mid,304 Stainless Steel,Mill,YCM_1,Standard,3,Worn,Yes,No,In_Process,No,None,Yes,Bolts,Manually Deburred,40,64.39,2509,70,2.8,No,Burrs_In_Part,Incorrect_Tool_Used,19.5,7071.53
JOB_10093,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_006,Senior,7075 Aluminum,Mill,Doosan_HC400_II,Standard,3,Mid_Life,No,No,Final_Inspection,No,None,No,None,Manually Deburred,45,65.84,706,6,0.9,No,Material_Cut_Too_Small,Operator_Mistake,20.5,1667.99
JOB_10094,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,Steel,Lathe,Big_Wia,High_Precision,8,Mid_Life,No,Yes,Final_Inspection,Yes,Clear_Chromate,Yes,Bolts,Manually Deburred,108,78.74,400,15,3.75,No,Incorrect_Depth,Part_Lifted_On_Machine,22.0,1633.91
JOB_10095,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,Steel,Lathe,Small_Wia,High_Precision,9,Mid_Life,No,No,In_Process,No,None,Yes,Bolts,Manually Deburred,110,104.46,216,8,3.5,Yes,Out_Of_Tolerance,Operator_Mistake,23.5,954.87
JOB_10096,Tesla,Automotive,First 6:00AM-2:30PM,OP_002,Junior,Steel,Lathe,Big_Wia,Standard,4,Mid_Life,No,No,First_Article,No,None,No,None,Part_Deburred_On_Machine,58,46.09,600,10,1.65,No,Scratches,Operator_Mistake,16.0,911.87
JOB_10097,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_003,Mid,430 Stainless Steel,Mill,NFX400A,High_Precision,9,Worn,No,No,100%_Inspection,No,None,No,None,Manually Deburred,116,83.37,294,11,3.6,Yes,Burrs_In_Part,Careless_Deburring,26.5,1224.88
JOB_10098,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_002,Junior,304 Stainless Steel,Mill,Doosan_HC400_II,Standard,4,Worn,No,Yes,In_Process,No,None,No,None,Manually Deburred,65,89.55,952,34,3.55,No,Incorrect_Hole_Size,Incorrect_Tool_Used,21.0,3399.81
JOB_10099,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_003,Mid,Steel,Lathe,Miyano_BND,High_Precision,10,Worn,Yes,No,100%_Inspection,No,None,Yes,Screw,Part_Deburred_On_Machine,123,119.14,256,11,4.15,No,Damage_To_Surface,Loaded_Part_On_Wrong_Size,25.0,1193.57
JOB_10100,Medtronic,Medical,First 6:00AM-2:30PM,OP_002,Junior,303 Stainless Steel,Mill,Doosan_HC400_II,High_Precision,8,New,No,No,100%_Inspection,No,None,No,None,Part_Deburred_On_Machine,114,108.06,327,9,2.65,No,Burrs_In_Part,Operator_Mistake,26.0,1379.67
JOB_10101,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_003,Mid,7075 Aluminum,Mill,Matsuura_MAM72,Standard,3,New,No,No,In_Process,Yes,Nickel_Plating,No,None,Part_Deburred_On_Machine,47,66.28,403,4,1.0,No,Damage_To_Surface,Incorrect_Revision_Level,20.5,1143.39
JOB_10102,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_005,Senior,6061 Aluminum,Lathe,Small_Wia,Surface_Finish_Critical,6,Mid_Life,Yes,No,Final_Inspection,No,None,Yes,Hinge,Manually Deburred,61,105.65,789,19,2.35,No,Scratches,Damaged_When_Shipped_To_Customer,18.0,2709.68
JOB_10103,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_003,Mid,Steel,Lathe,Miyano_BND,Tight_Tolerance,8,Mid_Life,No,No,100%_Inspection,Yes,Beadblast,Yes,Fasteners,Part_Deburred_On_Machine,86,61.82,16,0,2.25,No,None,None,22.0,151.05
JOB_10104,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_001,Junior,304 Stainless Steel,Lathe,Big_Wia,Secondary_Operation,6,Mid_Life,No,No,In_Process,Yes,Grinding,Yes,Hinge,Part_Deburred_On_Machine,101,81.71,587,15,2.55,No,Dent,Programming_Error,24.0,2088.83
JOB_10105,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_003,Mid,6063 Aluminum,Lathe,Samsung_SL15E,Standard,2,Mid_Life,No,No,First_Article,No,None,Yes,Screw,Manually Deburred,34,76.22,2539,29,1.15,Yes,Thread_Defect,Tool_On_Machine_Broke,11.0,6061.29
JOB_10106,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_006,Senior,7075 Aluminum,Lathe,Small_Wia,Standard,3,New,Yes,No,First_Article,No,None,No,None,Manually Deburred,34,57.09,2382,31,1.3,No,Scratches,Improper_Setup,20.5,4536.5
JOB_10107,Medtronic,Medical,First 6:00AM-2:30PM,OP_004,Mid,Steel,Mill,Doosan_HC400_II,Standard,4,Mid_Life,No,No,First_Article,No,None,Yes,Hinge,Part_Deburred_On_Machine,58,77.65,634,8,1.25,Yes,Out_Of_Tolerance,Tool_On_Machine_Broke,16.0,1709.16
JOB_10108,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_006,Senior,6063 Aluminum,Mill,Doosan_HC400_II,Standard,2,Mid_Life,No,No,In_Process,Yes,Passivation,Yes,Screw,Manually Deburred,27,59.01,677,4,0.65,No,Missing_Feature,Operator_Mistake,11.0,1919.53
JOB_10109,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_005,Senior,6063 Aluminum,Lathe,Samsung_SL15E,Standard,4,Mid_Life,No,Yes,100%_Inspection,No,None,Yes,Hinge,Part_Deburred_On_Machine,49,65.16,2577,32,1.25,No,Missing_Feature,Machine_Broke_Down,14.0,5017.93
JOB_10110,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_001,Junior,430 Stainless Steel,Lathe,Small_Wia,Standard,4,Mid_Life,No,No,100%_Inspection,Yes,Chem_Film,Yes,Hinge,Part_Deburred_On_Machine,69,67.68,1935,26,1.35,Yes,Incorrect_Engraving,Damaged_When_Shipped_To_Customer,19.0,5237.74
JOB_10111,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_001,Junior,303 Stainless Steel,Lathe,Samsung_SL15E,Tight_Tolerance,6,Mid_Life,No,No,Final_Inspection,Yes,Clear_Chromate,Yes,Hinge,Part_Deburred_On_Machine,82,100.06,478,12,2.55,Yes,Burrs_In_Part,Careless_Deburring,23.0,1878.39
JOB_10112,Tesla,Automotive,First 6:00AM-2:30PM,OP_005,Senior,7075 Aluminum,Mill,NFX400A,Standard,3,Mid_Life,Yes,No,Final_Inspection,No,None,Yes,Screw,Manually Deburred,44,61.55,2303,35,1.5,No,Missing_Feature,Damaged_When_Shipped_To_Customer,20.5,5794.43
JOB_10113,Medtronic,Medical,First 6:00AM-2:30PM,OP_001,Junior,303 Stainless Steel,Mill,Matsuura_MAM72,Standard,3,Mid_Life,No,Yes,Final_Inspection,Yes,Grinding,Yes,Fasteners,Manually Deburred,58,43.55,448,11,2.4,No,Material_Cut_Too_Small,Loaded_Part_On_Wrong_Size,18.5,1325.39
JOB_10114,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_005,Senior,Steel,Lathe,Miyano_BND,Tight_Tolerance,6,New,No,No,In_Process,No,None,Yes,Fasteners,Part_Deburred_On_Machine,69,72.83,1160,17,1.45,No,Out_Of_Tolerance,Measurement_Error,19.0,2640.4
JOB_10115,Medtronic,Medical,First 6:00AM-2:30PM,OP_006,Senior,6061 Aluminum,Mill,YCM_2,High_Precision,8,New,Yes,No,First_Article,Yes,Beadblast,Yes,Screw,Part_Deburred_On_Machine,100,103.27,350,9,2.65,Yes,Missing_Feature,Loaded_Part_On_Wrong_Size,21.0,1616.15
JOB_10116,Tesla,Automotive,First 6:00AM-2:30PM,OP_006,Senior,303 Stainless Steel,Lathe,Big_Wia,Standard,2,Mid_Life,No,No,In_Process,Yes,Nickel_Plating,No,None,Manually Deburred,39,55.79,2421,16,0.65,Yes,Thread_Defect,Improper_Setup,17.0,5625.45
JOB_10117,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_006,Senior,6063 Aluminum,Mill,YCM_3,Tight_Tolerance,6,Worn,No,No,In_Process,No,None,Yes,Screw,Part_Deburred_On_Machine,64,68.69,883,22,2.45,No,Scratches,Careless_Deburring,17.0,2340.81
JOB_10118,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_003,Mid,303 Stainless Steel,Lathe,Big_Wia,Tight_Tolerance,8,Mid_Life,No,No,Final_Inspection,Yes,Grinding,Yes,Fasteners,Part_Deburred_On_Machine,93,75.53,397,10,2.45,Yes,Incorrect_Engraving,Measurement_Error,26.0,1407.64
JOB_10119,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_006,Senior,6061 Aluminum,Lathe,Small_Wia,Standard,4,New,No,No,In_Process,Yes,Clear_Hard_Anodize,Yes,Fasteners,Manually Deburred,49,66.07,2240,15,0.65,Yes,Incorrect_Engraving,Incorrect_Print,15.0,6155.15
JOB_10120,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_006,Senior,303 Stainless Steel,Mill,Matsuura_MAM72,Standard,2,Worn,Yes,Yes,First_Article,Yes,Clear_Hard_Anodize,Yes,Fasteners,Manually Deburred,27,69.38,1588,44,2.75,Yes,Incorrect_Hole_Size,Machine_Broke_Down,17.0,5524.36
JOB_10121,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_001,Junior,Steel,Mill,YCM_3,Secondary_Operation,6,Worn,Yes,No,First_Article,Yes,Clear_Chromate,Yes,Dowel_Pins,Manually Deburred,93,84.35,578,22,3.85,No,Damage_To_Surface,Operator_Mistake,19.0,2516.52
JOB_10122,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_001,Junior,6063 Aluminum,Mill,Matsuura_MAM72,Standard,3,Mid_Life,Yes,No,First_Article,No,None,Yes,Screw,Manually Deburred,47,64.29,1649,38,2.3,No,Damage_To_Surface,Careless_Deburring,12.5,4253.96
JOB_10123,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_002,Junior,Steel,Lathe,Big_Wia,Secondary_Operation,5,New,No,No,In_Process,Yes,White_Paint,No,None,Manually Deburred,82,83.76,600,13,2.1,Yes,Missing_Feature,Incorrect_Revision_Level,17.5,2023.63
JOB_10124,Medtronic,Medical,First 6:00AM-2:30PM,OP_001,Junior,6061 Aluminum,Lathe,Miyano_BND,Surface_Finish_Critical,5,Mid_Life,No,No,In_Process,Yes,Nickel_Plating,Yes,Hinge,Part_Deburred_On_Machine,75,59.56,519,12,2.4,No,Dent,Incorrect_Tool_Used,16.5,1452.03
JOB_10125,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_003,Mid,7075 Aluminum,Mill,NFX400A,Standard,3,New,No,No,First_Article,No,None,Yes,Screw,Part_Deburred_On_Machine,54,45.03,2374,24,1.0,Yes,Incorrect_Depth,Incorrect_Revision_Level,20.5,4110.7
JOB_10126,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_001,Junior,6063 Aluminum,Mill,YCM_1,High_Precision,8,New,No,No,Final_Inspection,Yes,Zinc_Plating,Yes,Fasteners,Manually Deburred,118,93.62,345,11,3.05,Yes,Burrs_In_Part,Careless_Deburring,20.0,1655.92
JOB_10127,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_005,Senior,6061 Aluminum,Mill,YCM_2,Secondary_Operation,6,Mid_Life,No,No,In_Process,Yes,Chem_Film,Yes,Hinge,Manually Deburred,86,87.3,204,3,1.65,Yes,Thread_Defect,Incorrect_Tool_Used,18.0,894.73
JOB_10128,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_005,Senior,6063 Aluminum,Lathe,Miyano_BND,Standard,4,New,No,No,Final_Inspection,Yes,Passivation,Yes,Hinge,Manually Deburred,55,76.68,615,3,0.55,Yes,Material_Cut_Too_Small,Operator_Mistake,14.0,1870.54
JOB_10129,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_004,Mid,Steel,Lathe,Miyano_BND,Standard,4,New,No,No,Final_Inspection,No,None,Yes,Fasteners,Manually Deburred,57,70.56,2233,23,1.05,Yes,Scratches,Careless_Deburring,16.0,5173.49
JOB_10130,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_003,Mid,Steel,Lathe,Miyano_BND,Secondary_Operation,4,Worn,No,No,In_Process,No,None,No,None,Part_Deburred_On_Machine,65,63.52,1641,39,2.35,No,Burrs_In_Part,Operator_Mistake,16.0,3191.13
JOB_10131,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_005,Senior,430 Stainless Steel,Mill,YCM_2,Secondary_Operation,4,Worn,No,No,In_Process,No,None,No,None,Manually Deburred,70,73.12,1925,39,2.05,Yes,Scratches,Tool_On_Machine_Broke,19.0,5239.98
JOB_10132,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_002,Junior,303 Stainless Steel,Lathe,Miyano_BND,Standard,4,New,Yes,No,First_Article,No,None,Yes,Dowel_Pins,Part_Deburred_On_Machine,54,70.2,2167,42,1.95,No,Scratches,Improper_Setup,20.0,4942.62
JOB_10133,Tesla,Automotive,First 6:00AM-2:30PM,OP_002,Junior,Steel,Lathe,Miyano_BND,Surface_Finish_Critical,7,Mid_Life,Yes,No,100%_Inspection,Yes,Nickel_Plating,Yes,Dowel_Pins,Part_Deburred_On_Machine,86,105.82,962,29,3.0,Yes,Dent,Improper_Setup,20.5,3837.16
JOB_10134,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_002,Junior,Steel,Lathe,Big_Wia,Surface_Finish_Critical,7,Mid_Life,No,No,Final_Inspection,No,None,No,None,Part_Deburred_On_Machine,89,94.69,998,26,2.6,Yes,Material_Cut_Too_Small,Material_Defect,20.5,2851.48
JOB_10135,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_003,Mid,6063 Aluminum,Mill,YCM_1,Surface_Finish_Critical,5,Mid_Life,No,No,First_Article,No,None,No,None,Manually Deburred,69,97.5,918,20,2.2,Yes,Thread_Defect,Measurement_Error,15.5,3102.49
JOB_10136,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_004,Mid,6063 Aluminum,Mill,YCM_3,Surface_Finish_Critical,7,Mid_Life,No,Yes,First_Article,No,None,Yes,Fasteners,Manually Deburred,86,117.91,1172,39,3.3,No,Incorrect_Depth,Part_Lifted_On_Machine,18.5,5148.96
JOB_10137,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_006,Senior,304 Stainless Steel,Lathe,Samsung_SL15E,Standard,3,Worn,Yes,No,In_Process,Yes,Beadblast,No,None,Part_Deburred_On_Machine,44,89.42,2094,44,2.1,Yes,Damage_To_Surface,Measurement_Error,19.5,6543.48
JOB_10138,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_002,Junior,6063 Aluminum,Lathe,Big_Wia,Surface_Finish_Critical,7,Mid_Life,No,No,In_Process,No,None,Yes,Dowel_Pins,Manually Deburred,93,109.81,265,8,2.9,Yes,Incorrect_Hole_Size,Operator_Mistake,18.5,1064.41
JOB_10139,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_006,Senior,430 Stainless Steel,Lathe,Miyano_BND,Standard,4,Mid_Life,Yes,No,Final_Inspection,No,None,Yes,Hinge,Manually Deburred,42,50.85,2580,37,1.45,Yes,Out_Of_Tolerance,Measurement_Error,19.0,5093.4
JOB_10140,Tesla,Automotive,First 6:00AM-2:30PM,OP_004,Mid,7075 Aluminum,Mill,NFX400A,Standard,4,Mid_Life,No,No,In_Process,No,None,No,None,Part_Deburred_On_Machine,48,90.62,2916,42,1.45,Yes,Out_Of_Tolerance,Operator_Mistake,22.0,8264.81
JOB_10141,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_006,Senior,6061 Aluminum,Mill,YCM_1,Standard,3,Mid_Life,No,No,Final_Inspection,No,None,No,None,Part_Deburred_On_Machine,36,87.48,2644,13,0.5,No,Material_Cut_Too_Small,Tool_On_Machine_Broke,13.5,6600.57
JOB_10142,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_004,Mid,6063 Aluminum,Mill,YCM_3,Tight_Tolerance,6,Worn,No,No,Final_Inspection,Yes,Colored_Hard_Anodize,No,None,Part_Deburred_On_Machine,67,81.73,1083,31,2.85,No,Incorrect_Hole_Size,Programming_Error,17.0,3726.96
JOB_10143,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_004,Mid,7075 Aluminum,Lathe,Miyano_BND,High_Precision,8,Mid_Life,Yes,No,Final_Inspection,No,None,No,None,Part_Deburred_On_Machine,103,74.68,173,6,3.55,No,Scratches,Damaged_When_Shipped_To_Customer,28.0,609.74
JOB_10144,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_003,Mid,430 Stainless Steel,Lathe,Samsung_SL15E,Surface_Finish_Critical,7,Mid_Life,No,No,In_Process,Yes,Zinc_Plating,No,None,Manually Deburred,74,66.98,1042,26,2.5,Yes,Incorrect_Hole_Size,Improper_Setup,23.5,3250.53
JOB_10145,Medtronic,Medical,First 6:00AM-2:30PM,OP_004,Mid,304 Stainless Steel,Mill,YCM_3,Tight_Tolerance,8,New,No,No,Final_Inspection,Yes,White_Paint,No,None,Part_Deburred_On_Machine,90,102.48,266,6,2.35,No,Out_Of_Tolerance,Material_Defect,27.0,1210.05
JOB_10146,Tesla,Automotive,First 6:00AM-2:30PM,OP_004,Mid,430 Stainless Steel,Lathe,Miyano_BND,Standard,3,Worn,No,No,In_Process,No,None,Yes,Fasteners,Part_Deburred_On_Machine,50,87.53,1824,33,1.8,No,Damage_To_Surface,Part_Lifted_On_Machine,17.5,4739.25
JOB_10147,Tesla,Automotive,First 6:00AM-2:30PM,OP_004,Mid,6063 Aluminum,Mill,YCM_1,Tight_Tolerance,8,Mid_Life,No,No,100%_Inspection,Yes,Passivation,Yes,Hinge,Manually Deburred,81,88.36,357,9,2.45,Yes,Burrs_In_Part,Operator_Mistake,20.0,1551.22
JOB_10148,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_006,Senior,430 Stainless Steel,Mill,Doosan_HC400_II,Standard,3,Mid_Life,No,No,In_Process,No,None,No,None,Manually Deburred,34,65.26,488,4,0.8,No,Burrs_In_Part,Operator_Mistake,17.5,1135.04
JOB_10149,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,6061 Aluminum,Lathe,Small_Wia,Secondary_Operation,4,Mid_Life,No,No,First_Article,Yes,White_Paint,No,None,Manually Deburred,63,60.73,2372,44,1.85,Yes,Dent,Tool_On_Machine_Broke,15.0,6198.55
JOB_10150,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_005,Senior,303 Stainless Steel,Lathe,Small_Wia,Standard,2,Mid_Life,No,No,First_Article,No,None,Yes,Hinge,Part_Deburred_On_Machine,39,58.52,2697,12,0.45,No,Damage_To_Surface,Incorrect_Revision_Level,17.0,4572.4
JOB_10151,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_001,Junior,304 Stainless Steel,Mill,Doosan_HC400_II,Secondary_Operation,5,Worn,No,No,Final_Inspection,No,None,No,None,Part_Deburred_On_Machine,85,75.98,226,7,3.0,No,Burrs_In_Part,Incorrect_Tool_Used,22.5,767.82
JOB_10152,Tesla,Automotive,First 6:00AM-2:30PM,OP_004,Mid,303 Stainless Steel,Mill,NFX400A,Tight_Tolerance,6,Mid_Life,Yes,No,In_Process,Yes,Nickel_Plating,No,None,Part_Deburred_On_Machine,65,73.5,915,26,2.85,No,Incorrect_Engraving,Incorrect_Tool_Used,23.0,3116.14
JOB_10153,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_002,Junior,304 Stainless Steel,Mill,YCM_2,Tight_Tolerance,7,Mid_Life,No,No,Final_Inspection,Yes,Electroless_Nickel_Plating,No,None,Part_Deburred_On_Machine,92,83.2,376,11,2.9,Yes,Scratches,Careless_Deburring,25.5,1514.9
JOB_10154,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_002,Junior,303 Stainless Steel,Mill,YCM_2,High_Precision,9,Mid_Life,No,No,Final_Inspection,Yes,Gold_Anodize,No,None,Manually Deburred,132,118.55,142,5,3.5,Yes,Incorrect_Depth,Tool_On_Machine_Broke,27.5,925.63
JOB_10155,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_005,Senior,303 Stainless Steel,Lathe,Samsung_SL15E,Tight_Tolerance,8,Mid_Life,No,No,100%_Inspection,No,None,Yes,Fasteners,Manually Deburred,79,98.13,286,6,1.95,No,Out_Of_Tolerance,Loaded_Part_On_Wrong_Size,26.0,1042.3
JOB_10156,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_001,Junior,6063 Aluminum,Lathe,Small_Wia,Standard,3,Worn,No,No,Final_Inspection,Yes,Colored_Paint,No,None,Part_Deburred_On_Machine,62,79.4,1519,32,2.1,No,Incorrect_Engraving,Incorrect_Tool_Used,12.5,4226.16
JOB_10157,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_006,Senior,304 Stainless Steel,Lathe,Small_Wia,Standard,4,Worn,No,No,Final_Inspection,Yes,Zinc_Plating,Yes,Fasteners,Part_Deburred_On_Machine,57,62.23,2309,36,1.55,No,Incorrect_Depth,Incorrect_Print,21.0,6103.19
JOB_10158,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_003,Mid,Steel,Lathe,Small_Wia,High_Precision,9,Mid_Life,No,No,100%_Inspection,Yes,Gold_Anodize,No,None,Part_Deburred_On_Machine,114,68.89,395,12,3.0,No,Missing_Feature,Tool_On_Machine_Broke,23.5,1315.2
JOB_10159,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_004,Mid,7075 Aluminum,Mill,Doosan_HC400_II,Tight_Tolerance,7,Worn,No,No,Final_Inspection,No,None,Yes,Dowel_Pins,Manually Deburred,85,90.26,501,17,3.4,Yes,Thread_Defect,Measurement_Error,26.5,2053.95
JOB_10160,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_003,Mid,430 Stainless Steel,Lathe,Miyano_BND,Tight_Tolerance,8,Mid_Life,No,No,In_Process,No,None,No,None,Manually Deburred,94,88.96,279,8,2.75,Yes,Out_Of_Tolerance,Material_Defect,25.0,974.54
JOB_10161,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_004,Mid,Steel,Lathe,Big_Wia,Standard,4,Mid_Life,No,No,First_Article,Yes,Gold_Anodize,Yes,Hinge,Part_Deburred_On_Machine,55,76.83,1865,23,1.25,No,Missing_Feature,Machine_Broke_Down,16.0,5304.01
JOB_10162,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_006,Senior,6063 Aluminum,Mill,YCM_2,Secondary_Operation,4,Worn,No,No,Final_Inspection,No,None,Yes,Hinge,Manually Deburred,70,71.44,1591,31,1.95,Yes,Incorrect_Engraving,Incorrect_Revision_Level,14.0,4419.27
JOB_10163,Tesla,Automotive,First 6:00AM-2:30PM,OP_005,Senior,6061 Aluminum,Lathe,Miyano_BND,Surface_Finish_Critical,6,Mid_Life,No,No,First_Article,No,None,No,None,Manually Deburred,67,89.17,123,2,1.85,Yes,Thread_Defect,Measurement_Error,18.0,412.11
JOB_10164,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_001,Junior,303 Stainless Steel,Lathe,Big_Wia,Tight_Tolerance,8,Mid_Life,No,No,100%_Inspection,Yes,Beadblast,No,None,Part_Deburred_On_Machine,91,81.04,365,10,2.65,Yes,Incorrect_Hole_Size,Incorrect_Tool_Used,26.0,1294.16
JOB_10165,Medtronic,Medical,First 6:00AM-2:30PM,OP_002,Junior,6061 Aluminum,Mill,YCM_3,Standard,2,Mid_Life,No,No,In_Process,No,None,No,None,Part_Deburred_On_Machine,49,52.69,2215,30,1.35,Yes,Dent,Damaged_When_Shipped_To_Customer,12.0,3738.89
JOB_10166,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_002,Junior,304 Stainless Steel,Mill,Doosan_HC400_II,Standard,2,Mid_Life,No,No,In_Process,Yes,Clear_Chromate,Yes,Bolts,Manually Deburred,41,71.24,2192,38,1.75,Yes,Burrs_In_Part,Careless_Deburring,18.0,7390.55
